Date,Close,Diff1
2024-11-04,7479.5,-25.76000000000022
2024-11-05,7491.93,12.430000000000291
2024-11-06,7383.87,-108.0600000000004
2024-11-07,7243.86,-140.01000000000022
2024-11-08,7287.19,43.32999999999993
2024-11-11,7266.46,-20.729999999999563
2024-11-12,7321.99,55.529999999999745
2024-11-13,7308.67,-13.319999999999709
2024-11-14,7214.56,-94.10999999999967
2024-11-15,7161.26,-53.30000000000018
2024-11-18,7134.28,-26.980000000000473
2024-11-19,7195.71,61.43000000000029
2024-11-20,7180.33,-15.38000000000011
2024-11-21,7140.91,-39.42000000000007
2024-11-22,7195.56,54.650000000000546
2024-11-25,7314.11,118.54999999999927
2024-11-26,7245.89,-68.21999999999935
2024-11-28,7200.16,-45.73000000000047
2024-11-29,7114.27,-85.88999999999942
2024-12-02,7046.99,-67.28000000000065
2024-12-03,7196.02,149.03000000000065
2024-12-04,7326.76,130.73999999999978
2024-12-05,7313.31,-13.449999999999818
2024-12-06,7382.79,69.47999999999956
2024-12-09,7437.73,54.9399999999996
2024-12-10,7453.29,15.5600000000004
2024-12-11,7464.75,11.460000000000036
2024-12-12,7394.24,-70.51000000000022
2024-12-13,7324.79,-69.44999999999982
2024-12-16,7258.63,-66.15999999999985
2024-12-17,7157.73,-100.90000000000055
2024-12-18,7107.88,-49.849999999999454
2024-12-19,6977.24,-130.64000000000033
2024-12-20,6983.87,6.630000000000109
2024-12-23,7096.44,112.56999999999971
2024-12-24,7065.75,-30.6899999999996
2024-12-27,7036.57,-29.18000000000029
2024-12-30,7079.9,43.32999999999993
2025-01-02,7163.21,83.3100000000004
2025-01-03,7164.43,1.2200000000002547
2025-01-06,7080.47,-83.96000000000004
2025-01-07,7083.28,2.8099999999994907
2025-01-08,7080.35,-2.9299999999993815
2025-01-09,7064.59,-15.760000000000218
2025-01-10,7088.87,24.279999999999745
2025-01-13,7016.88,-71.98999999999978
2025-01-14,6956.67,-60.210000000000036
2025-01-15,7079.56,122.89000000000033
2025-01-16,7107.52,27.960000000000036
2025-01-17,7154.66,47.13999999999942
2025-01-20,7170.74,16.079999999999927
2025-01-21,7181.82,11.079999999999927
2025-01-22,7257.13,75.3100000000004
2025-01-23,7232.64,-24.48999999999978
2025-01-24,7166.06,-66.57999999999993
2025-01-30,7073.48,-92.58000000000084
2025-01-31,7109.2,35.720000000000255
2025-02-03,7030.06,-79.13999999999942
2025-02-04,7073.46,43.399999999999636
2025-02-05,7024.23,-49.23000000000047
2025-02-06,6875.54,-148.6899999999996
2025-02-07,6742.58,-132.96000000000004
2025-02-10,6648.14,-94.4399999999996
2025-02-11,6531.99,-116.15000000000055
2025-02-12,6645.78,113.78999999999996
2025-02-13,6613.57,-32.210000000000036
2025-02-14,6638.46,24.890000000000327
2025-02-17,6830.88,192.42000000000007
2025-02-18,6873.55,42.67000000000007
2025-02-19,6794.87,-78.68000000000029
2025-02-20,6788.04,-6.829999999999927
2025-02-21,6803.0,14.960000000000036
2025-02-24,6749.6,-53.399999999999636
2025-02-25,6587.09,-162.51000000000022
2025-02-26,6606.18,19.090000000000146
2025-02-27,6485.45,-120.73000000000047
2025-02-28,6270.6,-214.84999999999945
2025-03-03,6519.66,249.0599999999995
2025-03-04,6380.4,-139.26000000000022
2025-03-05,6531.4,151.0
2025-03-06,6617.85,86.45000000000073
2025-03-07,6636.0,18.149999999999636
2025-03-10,6598.21,-37.789999999999964
2025-03-11,6545.85,-52.35999999999967
2025-03-12,6665.04,119.1899999999996
2025-03-13,6647.42,-17.61999999999989
2025-03-14,6515.63,-131.78999999999996
2025-03-17,6471.95,-43.68000000000029
2025-03-18,6223.39,-248.5599999999995
2025-03-19,6311.66,88.26999999999953
2025-03-20,6381.67,70.01000000000022
2025-03-21,6258.18,-123.48999999999978
2025-03-24,6161.22,-96.96000000000004
2025-03-25,6235.62,74.39999999999964
2025-03-26,6472.36,236.73999999999978
2025-03-27,6510.62,38.26000000000022
